run,model,sb,day,period,threshold,score,TAR,TRR,RR
1,ecnn0,6,4,PM,0.2225341796875,un_nentropy,0.72119140625,0.66064453125,0.4658203125
1,ecnn0,6,5,AM,0.2225341796875,un_nentropy,0.266845703125,0.70654296875,0.57861328125
1,ecnn0,6,5,PM,0.2225341796875,un_nentropy,0.638671875,0.64794921875,0.6005859375
1,ecnn0,6,3,AM,0.14697265625,un_nnmp,0.64697265625,0.6318359375,0.55517578125
1,ecnn0,6,3,PM,0.14697265625,un_nnmp,0.7802734375,0.572265625,0.5048828125
1,ecnn0,6,4,AM,0.14697265625,un_nnmp,0.8095703125,0.5908203125,0.59423828125
1,ecnn0,6,4,PM,0.14697265625,un_nnmp,0.7060546875,0.662109375,0.44189453125
1,ecnn0,6,5,AM,0.14697265625,un_nnmp,0.27685546875,0.71337890625,0.5498046875
1,ecnn0,6,5,PM,0.14697265625,un_nnmp,0.61767578125,0.65576171875,0.55322265625
1,ecnn0,7,3,AM,0.2454833984375,un_nentropy,0.892578125,0.552734375,0.6982421875
1,ecnn0,7,3,PM,0.2454833984375,un_nentropy,0.91064453125,0.583984375,0.65625
1,ecnn0,7,4,AM,0.2454833984375,un_nentropy,0.72216796875,0.697265625,0.6875
1,ecnn0,7,4,PM,0.2454833984375,un_nentropy,0.65283203125,0.63330078125,0.568359375
1,ecnn0,7,5,AM,0.2454833984375,un_nentropy,0.7216796875,0.6298828125,0.72216796875
1,ecnn0,7,5,PM,0.2454833984375,un_nentropy,0.787109375,0.6611328125,0.6923828125
1,ecnn0,7,3,AM,0.147705078125,un_nnmp,0.888671875,0.56005859375,0.6845703125
1,ecnn0,7,3,PM,0.147705078125,un_nnmp,0.8984375,0.5859375,0.6455078125
1,ecnn0,7,4,AM,0.147705078125,un_nnmp,0.69482421875,0.69921875,0.66259765625
1,ecnn0,7,4,PM,0.147705078125,un_nnmp,0.65673828125,0.63818359375,0.56494140625
1,ecnn0,7,5,AM,0.147705078125,un_nnmp,0.716796875,0.6337890625,0.7099609375
1,ecnn0,7,5,PM,0.147705078125,un_nnmp,0.77978515625,0.66357421875,0.68408203125
1,ecnn0,8,3,AM,0.20947265625,un_nentropy,0.35986328125,0.814453125,0.603515625
1,ecnn0,8,3,PM,0.20947265625,un_nentropy,0.5283203125,0.77734375,0.6015625
1,ecnn0,8,4,AM,0.20947265625,un_nentropy,0.73828125,0.58349609375,0.6796875
1,ecnn0,8,4,PM,0.20947265625,un_nentropy,0.7109375,0.66064453125,0.67919921875
1,ecnn0,8,5,AM,0.20947265625,un_nentropy,0.73681640625,0.646484375,0.87890625
1,ecnn0,8,5,PM,0.20947265625,un_nentropy,0.46142578125,0.63037109375,0.763671875
1,ecnn0,8,3,AM,0.11151123046875,un_nnmp,0.348876953125,0.80322265625,0.61865234375
1,ecnn0,8,3,PM,0.11151123046875,un_nnmp,0.5263671875,0.775390625,0.603515625
1,ecnn0,8,4,AM,0.11151123046875,un_nnmp,0.73046875,0.58349609375,0.67138671875
1,ecnn0,8,4,PM,0.11151123046875,un_nnmp,0.705078125,0.66552734375,0.6650390625
1,ecnn0,8,5,AM,0.11151123046875,un_nnmp,0.71240234375,0.6474609375,0.86865234375
1,ecnn0,8,5,PM,0.11151123046875,un_nnmp,0.470458984375,0.63134765625,0.7763671875
1,ecnn0,10,3,AM,0.248046875,un_nentropy,0.6875,0.6845703125,0.58984375
1,ecnn0,10,3,PM,0.248046875,un_nentropy,0.7421875,0.677734375,0.73828125
1,ecnn0,10,4,AM,0.248046875,un_nentropy,0.78857421875,0.6416015625,0.78125
1,ecnn0,10,4,PM,0.248046875,un_nentropy,0.87060546875,0.48388671875,0.57373046875
1,ecnn0,10,5,AM,0.248046875,un_nentropy,0.787109375,0.64990234375,0.671875
1,ecnn0,10,5,PM,0.248046875,un_nentropy,0.74267578125,0.76025390625,0.826171875
1,ecnn0,10,3,AM,0.1732177734375,un_nnmp,0.6591796875,0.693359375,0.54248046875
1,ecnn0,10,3,PM,0.1732177734375,un_nnmp,0.708984375,0.68798828125,0.697265625
1,ecnn0,10,4,AM,0.1732177734375,un_nnmp,0.74609375,0.6572265625,0.72802734375
1,ecnn0,10,4,PM,0.1732177734375,un_nnmp,0.84912109375,0.50048828125,0.5205078125
1,ecnn0,10,5,AM,0.1732177734375,un_nnmp,0.74560546875,0.6611328125,0.61962890625
1,ecnn0,10,5,PM,0.1732177734375,un_nnmp,0.68994140625,0.7666015625,0.79443359375
1,ecnn1,1,3,AM,0.55224609375,un_nentropy,0.830078125,0.455810546875,0.6064453125
1,ecnn1,1,3,PM,0.55224609375,un_nentropy,0.728515625,0.6435546875,0.6689453125
1,ecnn1,1,4,AM,0.55224609375,un_nentropy,0.8974609375,0.47802734375,0.488525390625
1,ecnn1,1,4,PM,0.55224609375,un_nentropy,0.91455078125,0.4599609375,0.509765625
1,ecnn1,1,5,AM,0.55224609375,un_nentropy,0.90087890625,0.51708984375,0.61181640625
1,ecnn1,1,5,PM,0.55224609375,un_nentropy,0.9072265625,0.52880859375,0.521484375
1,ecnn1,1,3,AM,0.287841796875,un_nnmp,0.83154296875,0.45751953125,0.6044921875
1,ecnn1,1,3,PM,0.287841796875,un_nnmp,0.72705078125,0.64306640625,0.66845703125
1,ecnn1,1,4,AM,0.287841796875,un_nnmp,0.8974609375,0.477783203125,0.48876953125
1,ecnn1,1,4,PM,0.287841796875,un_nnmp,0.91796875,0.461181640625,0.51318359375
1,ecnn1,1,5,AM,0.287841796875,un_nnmp,0.89990234375,0.51611328125,0.61181640625
1,ecnn1,1,5,PM,0.287841796875,un_nnmp,0.9072265625,0.52978515625,0.52099609375
1,ecnn1,1,3,AM,0.205078125,un_vac,0.439208984375,0.321533203125,0.90966796875
1,ecnn1,1,3,PM,0.205078125,un_vac,0.30859375,0.51611328125,0.974609375
1,ecnn1,1,4,AM,0.205078125,un_vac,0.445556640625,0.269775390625,0.943359375
1,ecnn1,1,4,PM,0.205078125,un_vac,0.453857421875,0.2392578125,0.87890625
1,ecnn1,1,5,AM,0.205078125,un_vac,0.40966796875,0.3388671875,0.93701171875
1,ecnn1,1,5,PM,0.205078125,un_vac,0.451416015625,0.298583984375,0.91357421875
1,ecnn1,1,3,AM,0.055419921875,un_diss,0.8369140625,0.467529296875,0.591796875
1,ecnn1,1,3,PM,0.055419921875,un_diss,0.6962890625,0.63720703125,0.6494140625
1,ecnn1,1,4,AM,0.055419921875,un_diss,0.888671875,0.47021484375,0.48681640625
1,ecnn1,1,4,PM,0.055419921875,un_diss,0.92626953125,0.460693359375,0.52392578125
1,ecnn1,1,5,AM,0.055419921875,un_diss,0.88232421875,0.51123046875,0.60302734375
1,ecnn1,1,5,PM,0.055419921875,un_diss,0.8994140625,0.529296875,0.51220703125
1,ecnn1,3,3,AM,0.53173828125,un_nentropy,0.90478515625,0.477783203125,0.48974609375
1,ecnn1,3,3,PM,0.53173828125,un_nentropy,0.86767578125,0.5556640625,0.71044921875
1,ecnn1,3,4,AM,0.53173828125,un_nentropy,0.63623046875,0.64501953125,0.62548828125
1,ecnn1,3,4,PM,0.53173828125,un_nentropy,0.78955078125,0.57421875,0.6806640625
1,ecnn1,3,5,AM,0.53173828125,un_nentropy,0.7470703125,0.55224609375,0.62939453125
1,ecnn1,3,5,PM,0.53173828125,un_nentropy,0.47705078125,0.5849609375,0.71875
1,ecnn1,3,3,AM,0.2705078125,un_nnmp,0.9111328125,0.45947265625,0.52294921875
1,ecnn1,3,3,PM,0.2705078125,un_nnmp,0.87060546875,0.548828125,0.7236328125
1,ecnn1,3,4,AM,0.2705078125,un_nnmp,0.64111328125,0.6435546875,0.6357421875
1,ecnn1,3,4,PM,0.2705078125,un_nnmp,0.8017578125,0.5703125,0.6982421875
1,ecnn1,3,5,AM,0.2705078125,un_nnmp,0.74853515625,0.54638671875,0.6435546875
1,ecnn1,3,5,PM,0.2705078125,un_nnmp,0.474853515625,0.58203125,0.74462890625
1,ecnn1,3,3,AM,0.2042236328125,un_vac,0.91650390625,0.39404296875,0.64111328125
1,ecnn1,3,3,PM,0.2042236328125,un_vac,0.91259765625,0.52685546875,0.78662109375
1,ecnn1,3,4,AM,0.2042236328125,un_vac,0.69873046875,0.59716796875,0.8056640625
1,ecnn1,3,4,PM,0.2042236328125,un_vac,0.7216796875,0.515625,0.75732421875
1,ecnn1,3,5,AM,0.2042236328125,un_vac,0.65087890625,0.45751953125,0.84912109375
1,ecnn1,3,5,PM,0.2042236328125,un_vac,0.5361328125,0.5859375,0.85009765625
1,ecnn1,3,3,AM,0.0196685791015625,un_diss,0.9287109375,0.4091796875,0.62548828125
1,ecnn1,3,3,PM,0.0196685791015625,un_diss,0.892578125,0.52392578125,0.7822265625
1,ecnn1,3,4,AM,0.0196685791015625,un_diss,0.6533203125,0.62744140625,0.6884765625
1,ecnn1,3,4,PM,0.0196685791015625,un_diss,0.8388671875,0.552734375,0.7587890625
1,ecnn1,3,5,AM,0.0196685791015625,un_diss,0.7451171875,0.5185546875,0.70654296875
1,ecnn1,3,5,PM,0.0196685791015625,un_diss,0.478271484375,0.576171875,0.83935546875
1,ecnn1,4,3,AM,0.427490234375,un_nentropy,0.6669921875,0.6630859375,0.6962890625
1,ecnn1,4,3,PM,0.427490234375,un_nentropy,0.6591796875,0.73388671875,0.685546875
1,ecnn1,4,4,AM,0.427490234375,un_nentropy,0.67529296875,0.740234375,0.65478515625
1,ecnn1,4,4,PM,0.427490234375,un_nentropy,0.74267578125,0.7255859375,0.634765625
1,ecnn1,4,5,AM,0.427490234375,un_nentropy,0.75244140625,0.73095703125,0.67529296875
1,ecnn1,4,5,PM,0.427490234375,un_nentropy,0.70458984375,0.7060546875,0.63720703125
1,ecnn1,4,3,AM,0.199462890625,un_nnmp,0.66650390625,0.6611328125,0.69970703125
1,ecnn1,4,3,PM,0.199462890625,un_nnmp,0.66064453125,0.73291015625,0.6884765625
1,ecnn1,4,4,AM,0.199462890625,un_nnmp,0.68017578125,0.73876953125,0.66064453125
1,ecnn1,4,4,PM,0.199462890625,un_nnmp,0.748046875,0.72509765625,0.6396484375
1,ecnn1,4,5,AM,0.199462890625,un_nnmp,0.75146484375,0.72705078125,0.6796875
1,ecnn1,4,5,PM,0.199462890625,un_nnmp,0.70458984375,0.70263671875,0.642578125
1,ecnn1,4,3,AM,0.1993408203125,un_vac,0.67822265625,0.65576171875,0.72216796875
1,ecnn1,4,3,PM,0.1993408203125,un_vac,0.646484375,0.70849609375,0.7236328125
1,ecnn1,4,4,AM,0.1993408203125,un_vac,0.63134765625,0.74072265625,0.61279296875
1,ecnn1,4,4,PM,0.1993408203125,un_vac,0.68701171875,0.7197265625,0.59375
1,ecnn1,4,5,AM,0.1993408203125,un_vac,0.74853515625,0.720703125,0.68701171875
1,ecnn1,4,5,PM,0.1993408203125,un_vac,0.66552734375,0.7197265625,0.57861328125
1,ecnn1,4,3,AM,0.0036563873291015625,un_diss,0.60205078125,0.66455078125,0.61865234375
1,ecnn1,4,3,PM,0.0036563873291015625,un_diss,0.60205078125,0.74267578125,0.6162109375
1,ecnn1,4,4,AM,0.0036563873291015625,un_diss,0.63525390625,0.73486328125,0.6259765625
1,ecnn1,4,4,PM,0.0036563873291015625,un_diss,0.705078125,0.7216796875,0.60791015625
1,ecnn1,4,5,AM,0.0036563873291015625,un_diss,0.66259765625,0.72216796875,0.61474609375
1,ecnn1,4,5,PM,0.0036563873291015625,un_diss,0.65673828125,0.6962890625,0.60595703125
1,ecnn1,5,3,AM,0.5390625,un_nentropy,0.8876953125,0.51953125,0.62158203125
1,ecnn1,5,3,PM,0.5390625,un_nentropy,0.91943359375,0.466796875,0.484619140625
1,ecnn1,5,4,AM,0.5390625,un_nentropy,0.7294921875,0.61083984375,0.56103515625
1,ecnn1,5,4,PM,0.5390625,un_nentropy,0.88916015625,0.556640625,0.52294921875
1,ecnn1,5,5,AM,0.5390625,un_nentropy,0.89404296875,0.55615234375,0.5576171875
1,ecnn1,5,5,PM,0.5390625,un_nentropy,0.8564453125,0.483642578125,0.58349609375
1,ecnn1,5,3,AM,0.279052734375,un_nnmp,0.88818359375,0.51708984375,0.6259765625
1,ecnn1,5,3,PM,0.279052734375,un_nnmp,0.92041015625,0.462646484375,0.4912109375
1,ecnn1,5,4,AM,0.279052734375,un_nnmp,0.7275390625,0.60791015625,0.56298828125
1,ecnn1,5,4,PM,0.279052734375,un_nnmp,0.8955078125,0.55029296875,0.53662109375
1,ecnn1,5,5,AM,0.279052734375,un_nnmp,0.89306640625,0.548828125,0.5654296875
1,ecnn1,5,5,PM,0.279052734375,un_nnmp,0.85986328125,0.48291015625,0.5888671875
1,ecnn1,5,3,AM,0.21533203125,un_vac,0.921875,0.4482421875,0.7763671875
1,ecnn1,5,3,PM,0.21533203125,un_vac,0.92822265625,0.3896484375,0.61669921875
1,ecnn1,5,4,AM,0.21533203125,un_vac,0.85107421875,0.58740234375,0.712890625
1,ecnn1,5,4,PM,0.21533203125,un_vac,0.87109375,0.46826171875,0.6337890625
1,ecnn1,5,5,AM,0.21533203125,un_vac,0.93798828125,0.490234375,0.6884765625
1,ecnn1,5,5,PM,0.21533203125,un_vac,0.85205078125,0.403564453125,0.7587890625
1,ecnn1,5,3,AM,0.02911376953125,un_diss,0.86474609375,0.505859375,0.62109375
1,ecnn1,5,3,PM,0.02911376953125,un_diss,0.908203125,0.44482421875,0.498046875
1,ecnn1,5,4,AM,0.02911376953125,un_diss,0.7080078125,0.599609375,0.55126953125
1,ecnn1,5,4,PM,0.02911376953125,un_diss,0.890625,0.52734375,0.5615234375
1,ecnn1,5,5,AM,0.02911376953125,un_diss,0.8701171875,0.51611328125,0.587890625
1,ecnn1,5,5,PM,0.02911376953125,un_diss,0.84423828125,0.47509765625,0.5830078125
1,ecnn1,6,3,AM,0.537109375,un_nentropy,0.6611328125,0.6826171875,0.56787109375
1,ecnn1,6,3,PM,0.537109375,un_nentropy,0.8505859375,0.59130859375,0.5546875
1,ecnn1,6,4,AM,0.537109375,un_nentropy,0.81884765625,0.54736328125,0.5966796875
1,ecnn1,6,4,PM,0.537109375,un_nentropy,0.7353515625,0.64794921875,0.5380859375
1,ecnn1,6,5,AM,0.537109375,un_nentropy,0.242919921875,0.845703125,0.406982421875
1,ecnn1,6,5,PM,0.537109375,un_nentropy,0.55712890625,0.68798828125,0.5966796875
1,ecnn1,6,3,AM,0.276123046875,un_nnmp,0.66455078125,0.67724609375,0.58154296875
1,ecnn1,6,3,PM,0.276123046875,un_nnmp,0.85693359375,0.580078125,0.5751953125
1,ecnn1,6,4,AM,0.276123046875,un_nnmp,0.828125,0.53955078125,0.6201171875
1,ecnn1,6,4,PM,0.276123046875,un_nnmp,0.74267578125,0.64013671875,0.55712890625
1,ecnn1,6,5,AM,0.276123046875,un_nnmp,0.24267578125,0.8427734375,0.418701171875
1,ecnn1,6,5,PM,0.276123046875,un_nnmp,0.55810546875,0.681640625,0.6142578125
1,ecnn1,6,3,AM,0.22216796875,un_vac,0.701171875,0.6669921875,0.6396484375
1,ecnn1,6,3,PM,0.22216796875,un_vac,0.828125,0.55322265625,0.58349609375
1,ecnn1,6,4,AM,0.22216796875,un_vac,0.79345703125,0.50634765625,0.6435546875
1,ecnn1,6,4,PM,0.22216796875,un_vac,0.7197265625,0.61328125,0.57177734375
1,ecnn1,6,5,AM,0.22216796875,un_vac,0.2445068359375,0.82861328125,0.5146484375
1,ecnn1,6,5,PM,0.22216796875,un_vac,0.61181640625,0.6982421875,0.64794921875
1,ecnn1,6,3,AM,0.062744140625,un_diss,0.6337890625,0.6572265625,0.578125
1,ecnn1,6,3,PM,0.062744140625,un_diss,0.84521484375,0.56689453125,0.58203125
1,ecnn1,6,4,AM,0.062744140625,un_diss,0.8193359375,0.52587890625,0.63427734375
1,ecnn1,6,4,PM,0.062744140625,un_diss,0.736328125,0.62890625,0.5673828125
1,ecnn1,6,5,AM,0.062744140625,un_diss,0.2342529296875,0.83154296875,0.41552734375
1,ecnn1,6,5,PM,0.062744140625,un_diss,0.53857421875,0.666015625,0.62353515625
1,ecnn1,7,3,AM,0.55810546875,un_nentropy,0.88037109375,0.58251953125,0.658203125
1,ecnn1,7,3,PM,0.55810546875,un_nentropy,0.88427734375,0.57568359375,0.66650390625
1,ecnn1,7,4,AM,0.55810546875,un_nentropy,0.6494140625,0.7158203125,0.673828125
1,ecnn1,7,4,PM,0.55810546875,un_nentropy,0.71484375,0.62841796875,0.6044921875
1,ecnn1,7,5,AM,0.55810546875,un_nentropy,0.79443359375,0.62841796875,0.71923828125
1,ecnn1,7,5,PM,0.55810546875,un_nentropy,0.8017578125,0.65185546875,0.70263671875
1,ecnn1,7,3,AM,0.293212890625,un_nnmp,0.8837890625,0.57568359375,0.67138671875
1,ecnn1,7,3,PM,0.293212890625,un_nnmp,0.892578125,0.5732421875,0.67626953125
1,ecnn1,7,4,AM,0.293212890625,un_nnmp,0.64599609375,0.70947265625,0.68212890625
1,ecnn1,7,4,PM,0.293212890625,un_nnmp,0.7294921875,0.62451171875,0.62744140625
1,ecnn1,7,5,AM,0.293212890625,un_nnmp,0.79541015625,0.62646484375,0.72314453125
1,ecnn1,7,5,PM,0.293212890625,un_nnmp,0.8046875,0.64697265625,0.7119140625
1,ecnn1,7,3,AM,0.20751953125,un_vac,0.9208984375,0.5341796875,0.7587890625
1,ecnn1,7,3,PM,0.20751953125,un_vac,0.8974609375,0.52490234375,0.75732421875
1,ecnn1,7,4,AM,0.20751953125,un_vac,0.7626953125,0.65478515625,0.86083984375
1,ecnn1,7,4,PM,0.20751953125,un_vac,0.7431640625,0.59619140625,0.69482421875
1,ecnn1,7,5,AM,0.20751953125,un_vac,0.91064453125,0.58544921875,0.8466796875
1,ecnn1,7,5,PM,0.20751953125,un_vac,0.88623046875,0.60595703125,0.81884765625
1,ecnn1,7,3,AM,0.0777587890625,un_diss,0.86669921875,0.56298828125,0.67724609375
1,ecnn1,7,3,PM,0.0777587890625,un_diss,0.88525390625,0.5693359375,0.67724609375
1,ecnn1,7,4,AM,0.0777587890625,un_diss,0.607421875,0.69873046875,0.666015625
1,ecnn1,7,4,PM,0.0777587890625,un_diss,0.74072265625,0.61572265625,0.65478515625
1,ecnn1,7,5,AM,0.0777587890625,un_diss,0.7646484375,0.62109375,0.71044921875
1,ecnn1,7,5,PM,0.0777587890625,un_diss,0.7861328125,0.640625,0.70947265625
1,ecnn1,8,3,AM,0.515625,un_nentropy,0.3388671875,0.80126953125,0.560546875
1,ecnn1,8,3,PM,0.515625,un_nentropy,0.4755859375,0.72802734375,0.689453125
1,ecnn1,8,4,AM,0.515625,un_nentropy,0.72314453125,0.64990234375,0.72509765625
1,ecnn1,8,4,PM,0.515625,un_nentropy,0.63916015625,0.7001953125,0.697265625
1,ecnn1,8,5,AM,0.515625,un_nentropy,0.84619140625,0.5322265625,0.76123046875
1,ecnn1,8,5,PM,0.515625,un_nentropy,0.5751953125,0.572265625,0.75341796875
1,ecnn1,8,3,AM,0.26513671875,un_nnmp,0.34423828125,0.80029296875,0.5810546875
1,ecnn1,8,3,PM,0.26513671875,un_nnmp,0.48388671875,0.72509765625,0.7109375
1,ecnn1,8,4,AM,0.26513671875,un_nnmp,0.728515625,0.650390625,0.72802734375
1,ecnn1,8,4,PM,0.26513671875,un_nnmp,0.638671875,0.69873046875,0.7001953125
1,ecnn1,8,5,AM,0.26513671875,un_nnmp,0.83642578125,0.52685546875,0.76708984375
1,ecnn1,8,5,PM,0.26513671875,un_nnmp,0.556640625,0.5625,0.7763671875
1,ecnn1,8,3,AM,0.200927734375,un_vac,0.3798828125,0.818359375,0.603515625
1,ecnn1,8,3,PM,0.200927734375,un_vac,0.421142578125,0.69287109375,0.7529296875
1,ecnn1,8,4,AM,0.200927734375,un_vac,0.74755859375,0.61572265625,0.8115234375
1,ecnn1,8,4,PM,0.200927734375,un_vac,0.7109375,0.6650390625,0.82080078125
1,ecnn1,8,5,AM,0.200927734375,un_vac,0.88427734375,0.48681640625,0.87939453125
1,ecnn1,8,5,PM,0.200927734375,un_vac,0.57470703125,0.58740234375,0.68115234375
1,ecnn1,8,3,AM,0.007110595703125,un_diss,0.3720703125,0.79296875,0.67626953125
1,ecnn1,8,3,PM,0.007110595703125,un_diss,0.47314453125,0.701171875,0.7900390625
1,ecnn1,8,4,AM,0.007110595703125,un_diss,0.74609375,0.6455078125,0.7490234375
1,ecnn1,8,4,PM,0.007110595703125,un_diss,0.6259765625,0.685546875,0.71826171875
1,ecnn1,8,5,AM,0.007110595703125,un_diss,0.80712890625,0.49609375,0.822265625
1,ecnn1,8,5,PM,0.007110595703125,un_diss,0.474365234375,0.537109375,0.8740234375
1,ecnn1,10,3,AM,0.42919921875,un_nentropy,0.73486328125,0.6572265625,0.68408203125
1,ecnn1,10,3,PM,0.42919921875,un_nentropy,0.775390625,0.69921875,0.79248046875
1,ecnn1,10,4,AM,0.42919921875,un_nentropy,0.7978515625,0.65771484375,0.8154296875
1,ecnn1,10,4,PM,0.42919921875,un_nentropy,0.87353515625,0.4736328125,0.6025390625
1,ecnn1,10,5,AM,0.42919921875,un_nentropy,0.80712890625,0.66650390625,0.7451171875
1,ecnn1,10,5,PM,0.42919921875,un_nentropy,0.556640625,0.744140625,0.7392578125
1,ecnn1,10,3,AM,0.200927734375,un_nnmp,0.736328125,0.65576171875,0.68798828125
1,ecnn1,10,3,PM,0.200927734375,un_nnmp,0.77734375,0.6982421875,0.79443359375
1,ecnn1,10,4,AM,0.200927734375,un_nnmp,0.79931640625,0.65625,0.81787109375
1,ecnn1,10,4,PM,0.200927734375,un_nnmp,0.8740234375,0.472412109375,0.60498046875
1,ecnn1,10,5,AM,0.200927734375,un_nnmp,0.80810546875,0.66552734375,0.74755859375
1,ecnn1,10,5,PM,0.200927734375,un_nnmp,0.5634765625,0.74462890625,0.74462890625
1,ecnn1,10,3,AM,0.1898193359375,un_vac,0.73876953125,0.6494140625,0.701171875
1,ecnn1,10,3,PM,0.1898193359375,un_vac,0.77587890625,0.69775390625,0.794921875
1,ecnn1,10,4,AM,0.1898193359375,un_vac,0.765625,0.6416015625,0.83349609375
1,ecnn1,10,4,PM,0.1898193359375,un_vac,0.88720703125,0.443603515625,0.67333984375
1,ecnn1,10,5,AM,0.1898193359375,un_vac,0.84765625,0.6591796875,0.77685546875
1,ecnn1,10,5,PM,0.1898193359375,un_vac,0.487060546875,0.73486328125,0.689453125
1,ecnn1,10,3,AM,0.003204345703125,un_diss,0.7509765625,0.646484375,0.71533203125
1,ecnn1,10,3,PM,0.003204345703125,un_diss,0.7734375,0.68603515625,0.814453125
1,ecnn1,10,4,AM,0.003204345703125,un_diss,0.77685546875,0.64306640625,0.83447265625
