run,model,sb,day,period,threshold_vac,threshold_diss,TAR,TRR,RR
1,ecnn2,3,3,AM,0.62060546875,0.00420379638671875,0.90185546875,0.505859375,0.599609375
1,ecnn2,3,3,PM,0.62060546875,0.00420379638671875,0.84228515625,0.56005859375,0.77197265625
1,ecnn2,3,4,AM,0.62060546875,0.00420379638671875,0.626953125,0.6552734375,0.59814453125
1,ecnn2,3,4,PM,0.62060546875,0.00420379638671875,0.8369140625,0.513671875,0.71435546875
1,ecnn2,3,5,AM,0.62060546875,0.00420379638671875,0.70166015625,0.5595703125,0.693359375
1,ecnn2,3,5,PM,0.62060546875,0.00420379638671875,0.60205078125,0.66650390625,0.810546875
1,ecnn2,4,3,AM,0.52099609375,0.002445220947265625,0.67529296875,0.58251953125,0.86328125
1,ecnn2,4,3,PM,0.52099609375,0.002445220947265625,0.7783203125,0.638671875,0.80810546875
1,ecnn2,4,4,AM,0.52099609375,0.002445220947265625,0.8525390625,0.66845703125,0.8125
1,ecnn2,4,4,PM,0.52099609375,0.002445220947265625,0.8330078125,0.630859375,0.80029296875
1,ecnn2,4,5,AM,0.52099609375,0.002445220947265625,0.7841796875,0.6494140625,0.7880859375
1,ecnn2,4,5,PM,0.52099609375,0.002445220947265625,0.70166015625,0.6611328125,0.8037109375
1,ecnn2,5,3,AM,0.68896484375,1.4185905456542969e-05,0.9658203125,0.50927734375,0.85693359375
1,ecnn2,5,3,PM,0.68896484375,1.4185905456542969e-05,0.96337890625,0.404541015625,0.76220703125
1,ecnn2,5,4,AM,0.68896484375,1.4185905456542969e-05,0.89404296875,0.52734375,0.8154296875
1,ecnn2,5,4,PM,0.68896484375,1.4185905456542969e-05,0.95361328125,0.509765625,0.8232421875
1,ecnn2,5,5,AM,0.68896484375,1.4185905456542969e-05,0.9462890625,0.56591796875,0.82275390625
1,ecnn2,5,5,PM,0.68896484375,1.4185905456542969e-05,0.9453125,0.5244140625,0.865234375
1,ecnn2,6,3,AM,0.720703125,0.0001589059829711914,0.6962890625,0.7236328125,0.62744140625
1,ecnn2,6,3,PM,0.720703125,0.0001589059829711914,0.91357421875,0.6416015625,0.60400390625
1,ecnn2,6,4,AM,0.720703125,0.0001589059829711914,0.833984375,0.60986328125,0.642578125
1,ecnn2,6,4,PM,0.720703125,0.0001589059829711914,0.80615234375,0.7021484375,0.65869140625
1,ecnn2,6,5,AM,0.720703125,0.0001589059829711914,0.2294921875,0.87939453125,0.46044921875
1,ecnn2,6,5,PM,0.720703125,0.0001589059829711914,0.48046875,0.64208984375,0.61962890625
1,ecnn2,7,3,AM,0.72119140625,3.5762786865234375e-07,0.9345703125,0.6962890625,0.78173828125
1,ecnn2,7,3,PM,0.72119140625,3.5762786865234375e-07,0.94091796875,0.6396484375,0.75732421875
1,ecnn2,7,4,AM,0.72119140625,3.5762786865234375e-07,0.736328125,0.69384765625,0.708984375
1,ecnn2,7,4,PM,0.72119140625,3.5762786865234375e-07,0.9345703125,0.73828125,0.7900390625
1,ecnn2,7,5,AM,0.72119140625,3.5762786865234375e-07,0.93896484375,0.71142578125,0.79638671875
1,ecnn2,7,5,PM,0.72119140625,3.5762786865234375e-07,0.90673828125,0.6767578125,0.7744140625
1,ecnn2,8,3,AM,0.64013671875,0.001605987548828125,0.560546875,0.71728515625,0.830078125
1,ecnn2,8,3,PM,0.64013671875,0.001605987548828125,0.52978515625,0.7412109375,0.72265625
1,ecnn2,8,4,AM,0.64013671875,0.001605987548828125,0.6904296875,0.5888671875,0.74365234375
1,ecnn2,8,4,PM,0.64013671875,0.001605987548828125,0.6142578125,0.65625,0.71044921875
1,ecnn2,8,5,AM,0.64013671875,0.001605987548828125,0.93212890625,0.62353515625,0.86865234375
1,ecnn2,8,5,PM,0.64013671875,0.001605987548828125,0.83154296875,0.63623046875,0.94482421875
1,ecnn2,10,3,AM,0.434326171875,0.0037822723388671875,0.77490234375,0.68115234375,0.74755859375
1,ecnn2,10,3,PM,0.434326171875,0.0037822723388671875,0.935546875,0.7255859375,0.8623046875
1,ecnn2,10,4,AM,0.434326171875,0.0037822723388671875,0.791015625,0.6708984375,0.85107421875
1,ecnn2,10,4,PM,0.434326171875,0.0037822723388671875,0.94140625,0.51416015625,0.8232421875
1,ecnn2,10,5,AM,0.434326171875,0.0037822723388671875,0.93505859375,0.63427734375,0.85400390625
1,ecnn2,10,5,PM,0.434326171875,0.0037822723388671875,0.7607421875,0.7705078125,0.82275390625
1,ecnn3,1,3,AM,0.33544921875,0.00031256675720214844,0.9052734375,0.4609375,0.7041015625
1,ecnn3,1,3,PM,0.33544921875,0.00031256675720214844,0.91455078125,0.5859375,0.7587890625
1,ecnn3,1,4,AM,0.33544921875,0.00031256675720214844,0.92822265625,0.48681640625,0.60009765625
1,ecnn3,1,4,PM,0.33544921875,0.00031256675720214844,0.94580078125,0.475830078125,0.6123046875
1,ecnn3,1,5,AM,0.33544921875,0.00031256675720214844,0.9521484375,0.494140625,0.68798828125
1,ecnn3,1,5,PM,0.33544921875,0.00031256675720214844,0.939453125,0.5751953125,0.61328125
1,ecnn3,3,3,AM,0.285400390625,0.00542449951171875,0.89892578125,0.496337890625,0.53857421875
1,ecnn3,3,3,PM,0.285400390625,0.00542449951171875,0.8974609375,0.54541015625,0.75439453125
1,ecnn3,3,4,AM,0.285400390625,0.00542449951171875,0.60986328125,0.64404296875,0.63623046875
1,ecnn3,3,4,PM,0.285400390625,0.00542449951171875,0.82275390625,0.55322265625,0.7392578125
1,ecnn3,3,5,AM,0.285400390625,0.00542449951171875,0.7333984375,0.5439453125,0.67431640625
1,ecnn3,3,5,PM,0.285400390625,0.00542449951171875,0.42333984375,0.62060546875,0.70849609375
1,ecnn3,4,3,AM,0.2239990234375,0.0037479400634765625,0.70556640625,0.6953125,0.703125
1,ecnn3,4,3,PM,0.2239990234375,0.0037479400634765625,0.63525390625,0.759765625,0.646484375
1,ecnn3,4,4,AM,0.2239990234375,0.0037479400634765625,0.63330078125,0.7578125,0.63037109375
1,ecnn3,4,4,PM,0.2239990234375,0.0037479400634765625,0.6552734375,0.76025390625,0.58837890625
1,ecnn3,4,5,AM,0.2239990234375,0.0037479400634765625,0.73193359375,0.78759765625,0.6328125
1,ecnn3,4,5,PM,0.2239990234375,0.0037479400634765625,0.638671875,0.77734375,0.5361328125
1,ecnn3,5,3,AM,0.291259765625,0.0009160041809082031,0.9365234375,0.461181640625,0.7802734375
1,ecnn3,5,3,PM,0.291259765625,0.0009160041809082031,0.95458984375,0.40869140625,0.6455078125
1,ecnn3,5,4,AM,0.291259765625,0.0009160041809082031,0.85693359375,0.56787109375,0.71337890625
1,ecnn3,5,4,PM,0.291259765625,0.0009160041809082031,0.9462890625,0.457763671875,0.74658203125
1,ecnn3,5,5,AM,0.291259765625,0.0009160041809082031,0.9453125,0.476318359375,0.767578125
1,ecnn3,5,5,PM,0.291259765625,0.0009160041809082031,0.92041015625,0.4384765625,0.79833984375
1,ecnn3,6,3,AM,0.309814453125,0.0013790130615234375,0.7060546875,0.66064453125,0.71875
1,ecnn3,6,3,PM,0.309814453125,0.0013790130615234375,0.94140625,0.5439453125,0.68701171875
1,ecnn3,6,4,AM,0.309814453125,0.0013790130615234375,0.85498046875,0.5068359375,0.74267578125
1,ecnn3,6,4,PM,0.309814453125,0.0013790130615234375,0.83935546875,0.6162109375,0.67236328125
1,ecnn3,6,5,AM,0.309814453125,0.0013790130615234375,0.2210693359375,0.83251953125,0.488037109375
1,ecnn3,6,5,PM,0.309814453125,0.0013790130615234375,0.57861328125,0.7021484375,0.701171875
1,ecnn3,7,3,AM,0.350830078125,0.00031495094299316406,0.9375,0.57421875,0.75390625
1,ecnn3,7,3,PM,0.350830078125,0.00031495094299316406,0.93017578125,0.55224609375,0.73974609375
1,ecnn3,7,4,AM,0.350830078125,0.00031495094299316406,0.71142578125,0.7041015625,0.78271484375
1,ecnn3,7,4,PM,0.350830078125,0.00031495094299316406,0.8251953125,0.603515625,0.7314453125
1,ecnn3,7,5,AM,0.350830078125,0.00031495094299316406,0.86328125,0.63037109375,0.8125
1,ecnn3,7,5,PM,0.350830078125,0.00031495094299316406,0.837890625,0.63037109375,0.7783203125
1,ecnn3,8,3,AM,0.2607421875,0.0167999267578125,0.39794921875,0.83203125,0.6455078125
1,ecnn3,8,3,PM,0.2607421875,0.0167999267578125,0.58837890625,0.68359375,0.7919921875
1,ecnn3,8,4,AM,0.2607421875,0.0167999267578125,0.8427734375,0.58837890625,0.83740234375
1,ecnn3,8,4,PM,0.2607421875,0.0167999267578125,0.8291015625,0.623046875,0.8330078125
1,ecnn3,8,5,AM,0.2607421875,0.0167999267578125,0.85888671875,0.5498046875,0.923828125
1,ecnn3,8,5,PM,0.2607421875,0.0167999267578125,0.7998046875,0.5595703125,0.95458984375
1,ecnn3,10,3,AM,0.368896484375,0.0008893013000488281,0.68017578125,0.720703125,0.66796875
1,ecnn3,10,3,PM,0.368896484375,0.0008893013000488281,0.751953125,0.69873046875,0.767578125
1,ecnn3,10,4,AM,0.368896484375,0.0008893013000488281,0.7333984375,0.6923828125,0.78662109375
1,ecnn3,10,4,PM,0.368896484375,0.0008893013000488281,0.86328125,0.53466796875,0.60546875
1,ecnn3,10,5,AM,0.368896484375,0.0008893013000488281,0.8037109375,0.650390625,0.7177734375
1,ecnn3,10,5,PM,0.368896484375,0.0008893013000488281,0.64404296875,0.7392578125,0.7861328125
2,ecnn1,1,3,AM,0.1663818359375,0.045440673828125,0.9873046875,0.420654296875,0.9208984375
2,ecnn1,1,3,PM,0.1663818359375,0.045440673828125,0.98291015625,0.460693359375,0.95703125
2,ecnn1,1,4,AM,0.1663818359375,0.045440673828125,0.99462890625,0.345458984375,0.85986328125
2,ecnn1,1,4,PM,0.1663818359375,0.045440673828125,0.986328125,0.393310546875,0.87158203125
2,ecnn1,1,5,AM,0.1663818359375,0.045440673828125,0.97900390625,0.398681640625,0.99072265625
2,ecnn1,1,5,PM,0.1663818359375,0.045440673828125,0.984375,0.42626953125,0.90234375
2,ecnn1,3,3,AM,0.2099609375,0.0177764892578125,0.95703125,0.386474609375,0.6982421875
2,ecnn1,3,3,PM,0.2099609375,0.0177764892578125,0.9482421875,0.5087890625,0.82080078125
2,ecnn1,3,4,AM,0.2099609375,0.0177764892578125,0.70166015625,0.564453125,0.83056640625
2,ecnn1,3,4,PM,0.2099609375,0.0177764892578125,0.8759765625,0.50390625,0.81884765625
2,ecnn1,3,5,AM,0.2099609375,0.0177764892578125,0.7529296875,0.49462890625,0.83642578125
2,ecnn1,3,5,PM,0.2099609375,0.0177764892578125,0.47607421875,0.623046875,0.927734375
2,ecnn1,4,3,AM,0.193115234375,0.0001392364501953125,0.7578125,0.6171875,0.8583984375
2,ecnn1,4,3,PM,0.193115234375,0.0001392364501953125,0.76123046875,0.6875,0.8154296875
2,ecnn1,4,4,AM,0.193115234375,0.0001392364501953125,0.8232421875,0.70361328125,0.7958984375
2,ecnn1,4,4,PM,0.193115234375,0.0001392364501953125,0.8359375,0.69482421875,0.74853515625
2,ecnn1,4,5,AM,0.193115234375,0.0001392364501953125,0.82568359375,0.68310546875,0.79443359375
2,ecnn1,4,5,PM,0.193115234375,0.0001392364501953125,0.72705078125,0.67626953125,0.74951171875
2,ecnn1,5,3,AM,0.2427978515625,0.064208984375,0.9267578125,0.490478515625,0.75830078125
2,ecnn1,5,3,PM,0.2427978515625,0.064208984375,0.9375,0.41845703125,0.6220703125
2,ecnn1,5,4,AM,0.2427978515625,0.064208984375,0.81201171875,0.6396484375,0.6826171875
2,ecnn1,5,4,PM,0.2427978515625,0.064208984375,0.9296875,0.4833984375,0.68359375
2,ecnn1,5,5,AM,0.2427978515625,0.064208984375,0.92724609375,0.49951171875,0.68701171875
2,ecnn1,5,5,PM,0.2427978515625,0.064208984375,0.916015625,0.444091796875,0.751953125
2,ecnn1,6,3,AM,0.1849365234375,0.04541015625,0.7939453125,0.59765625,0.81103515625
2,ecnn1,6,3,PM,0.1849365234375,0.04541015625,0.95947265625,0.45751953125,0.8125
2,ecnn1,6,4,AM,0.1849365234375,0.04541015625,0.87060546875,0.4443359375,0.85791015625
2,ecnn1,6,4,PM,0.1849365234375,0.04541015625,0.85693359375,0.5009765625,0.828125
2,ecnn1,6,5,AM,0.1849365234375,0.04541015625,0.2138671875,0.7294921875,0.72509765625
2,ecnn1,6,5,PM,0.1849365234375,0.04541015625,0.74462890625,0.59033203125,0.8544921875
2,ecnn1,7,3,AM,0.220458984375,0.0166473388671875,0.951171875,0.5185546875,0.78369140625
2,ecnn1,7,3,PM,0.220458984375,0.0166473388671875,0.95458984375,0.52587890625,0.77734375
2,ecnn1,7,4,AM,0.220458984375,0.0166473388671875,0.75927734375,0.63232421875,0.849609375
2,ecnn1,7,4,PM,0.220458984375,0.0166473388671875,0.81103515625,0.59375,0.74267578125
2,ecnn1,7,5,AM,0.220458984375,0.0166473388671875,0.91162109375,0.60400390625,0.8369140625
2,ecnn1,7,5,PM,0.220458984375,0.0166473388671875,0.90771484375,0.5986328125,0.826171875
2,ecnn1,8,3,AM,0.196044921875,0.002017974853515625,0.5458984375,0.748046875,0.81787109375
2,ecnn1,8,3,PM,0.196044921875,0.002017974853515625,0.42529296875,0.6650390625,0.9091796875
2,ecnn1,8,4,AM,0.196044921875,0.002017974853515625,0.94287109375,0.53564453125,0.88720703125
2,ecnn1,8,4,PM,0.196044921875,0.002017974853515625,0.884765625,0.59228515625,0.91650390625
2,ecnn1,8,5,AM,0.196044921875,0.002017974853515625,0.939453125,0.473388671875,0.95654296875
2,ecnn1,8,5,PM,0.196044921875,0.002017974853515625,0.69775390625,0.54931640625,0.94921875
2,ecnn1,10,3,AM,0.201904296875,0.00400543212890625,0.80322265625,0.6796875,0.77001953125
2,ecnn1,10,3,PM,0.201904296875,0.00400543212890625,0.84130859375,0.67822265625,0.85888671875
2,ecnn1,10,4,AM,0.201904296875,0.00400543212890625,0.86376953125,0.6416015625,0.8759765625
2,ecnn1,10,4,PM,0.201904296875,0.00400543212890625,0.904296875,0.44677734375,0.736328125
2,ecnn1,10,5,AM,0.201904296875,0.00400543212890625,0.90625,0.63232421875,0.8134765625
2,ecnn1,10,5,PM,0.201904296875,0.00400543212890625,0.66845703125,0.75732421875,0.81396484375
2,ecnn2,1,3,AM,0.6357421875,0.00556182861328125,0.93212890625,0.53759765625,0.7392578125
2,ecnn2,1,3,PM,0.6357421875,0.00556182861328125,0.857421875,0.6943359375,0.79541015625
2,ecnn2,1,4,AM,0.6357421875,0.00556182861328125,0.96923828125,0.50537109375,0.6435546875
2,ecnn2,1,4,PM,0.6357421875,0.00556182861328125,0.9208984375,0.56396484375,0.666015625
2,ecnn2,1,5,AM,0.6357421875,0.00556182861328125,0.89599609375,0.52587890625,0.74560546875
2,ecnn2,1,5,PM,0.6357421875,0.00556182861328125,0.9482421875,0.6552734375,0.666015625
2,ecnn2,3,3,AM,0.50927734375,0.01517486572265625,0.92041015625,0.4677734375,0.73583984375
2,ecnn2,3,3,PM,0.50927734375,0.01517486572265625,0.91015625,0.62890625,0.8388671875
2,ecnn2,3,4,AM,0.50927734375,0.01517486572265625,0.7529296875,0.67236328125,0.68310546875
2,ecnn2,3,4,PM,0.50927734375,0.01517486572265625,0.73681640625,0.6494140625,0.7802734375
2,ecnn2,3,5,AM,0.50927734375,0.01517486572265625,0.72021484375,0.62060546875,0.83056640625
2,ecnn2,3,5,PM,0.50927734375,0.01517486572265625,0.64013671875,0.7138671875,0.84033203125
2,ecnn2,4,3,AM,0.416015625,0.0250244140625,0.6689453125,0.56787109375,0.9013671875
2,ecnn2,4,3,PM,0.416015625,0.0250244140625,0.84912109375,0.62060546875,0.8818359375
2,ecnn2,4,4,AM,0.416015625,0.0250244140625,0.83642578125,0.56201171875,0.87744140625
2,ecnn2,4,4,PM,0.416015625,0.0250244140625,0.9384765625,0.52978515625,0.85986328125
2,ecnn2,4,5,AM,0.416015625,0.0250244140625,0.751953125,0.5458984375,0.87353515625
2,ecnn2,4,5,PM,0.416015625,0.0250244140625,0.87109375,0.6494140625,0.89404296875
2,ecnn2,5,3,AM,0.71484375,2.384185791015625e-07,0.97900390625,0.485595703125,0.94970703125
2,ecnn2,5,3,PM,0.71484375,2.384185791015625e-07,0.9755859375,0.3701171875,0.90625
2,ecnn2,5,4,AM,0.71484375,2.384185791015625e-07,0.89111328125,0.57373046875,0.90673828125
2,ecnn2,5,4,PM,0.71484375,2.384185791015625e-07,0.99169921875,0.480712890625,0.90966796875
2,ecnn2,5,5,AM,0.71484375,2.384185791015625e-07,0.982421875,0.49951171875,0.91064453125
2,ecnn2,5,5,PM,0.71484375,2.384185791015625e-07,0.96728515625,0.50830078125,0.91064453125
2,ecnn2,6,3,AM,0.685546875,0.0004799365997314453,0.73095703125,0.74365234375,0.67431640625
2,ecnn2,6,3,PM,0.685546875,0.0004799365997314453,0.92919921875,0.630859375,0.65673828125
2,ecnn2,6,4,AM,0.685546875,0.0004799365997314453,0.86181640625,0.6376953125,0.6923828125
2,ecnn2,6,4,PM,0.685546875,0.0004799365997314453,0.75634765625,0.744140625,0.68359375
2,ecnn2,6,5,AM,0.685546875,0.0004799365997314453,0.241455078125,0.82763671875,0.63134765625
2,ecnn2,6,5,PM,0.685546875,0.0004799365997314453,0.513671875,0.7119140625,0.67724609375
2,ecnn2,7,3,AM,0.759765625,5.245208740234375e-06,0.93212890625,0.71826171875,0.783203125
2,ecnn2,7,3,PM,0.759765625,5.245208740234375e-06,0.92919921875,0.69091796875,0.75341796875
2,ecnn2,7,4,AM,0.759765625,5.245208740234375e-06,0.7119140625,0.72998046875,0.72607421875
2,ecnn2,7,4,PM,0.759765625,5.245208740234375e-06,0.93994140625,0.73095703125,0.79345703125
2,ecnn2,7,5,AM,0.759765625,5.245208740234375e-06,0.9189453125,0.69140625,0.79638671875
2,ecnn2,7,5,PM,0.759765625,5.245208740234375e-06,0.904296875,0.69384765625,0.77978515625
2,ecnn2,8,3,AM,0.59765625,0.0008502006530761719,0.60498046875,0.70703125,0.8544921875
2,ecnn2,8,3,PM,0.59765625,0.0008502006530761719,0.53515625,0.73095703125,0.78466796875
2,ecnn2,8,4,AM,0.59765625,0.0008502006530761719,0.67724609375,0.5859375,0.7734375
2,ecnn2,8,4,PM,0.59765625,0.0008502006530761719,0.59375,0.63232421875,0.794921875
2,ecnn2,8,5,AM,0.59765625,0.0008502006530761719,0.95849609375,0.60205078125,0.8974609375
2,ecnn2,8,5,PM,0.59765625,0.0008502006530761719,0.85107421875,0.6064453125,0.9404296875
2,ecnn2,10,3,AM,0.560546875,0.0006890296936035156,0.81201171875,0.67626953125,0.75439453125
2,ecnn2,10,3,PM,0.560546875,0.0006890296936035156,0.794921875,0.66162109375,0.84716796875
2,ecnn2,10,4,AM,0.560546875,0.0006890296936035156,0.81494140625,0.67822265625,0.833984375
2,ecnn2,10,4,PM,0.560546875,0.0006890296936035156,0.892578125,0.4619140625,0.76025390625
2,ecnn2,10,5,AM,0.560546875,0.0006890296936035156,0.87451171875,0.5966796875,0.8037109375
2,ecnn2,10,5,PM,0.560546875,0.0006890296936035156,0.78125,0.74951171875,0.8125
2,ecnn3,1,3,AM,0.3271484375,0.0002586841583251953,0.92236328125,0.4541015625,0.6875
2,ecnn3,1,3,PM,0.3271484375,0.0002586841583251953,0.94189453125,0.5517578125,0.7421875
2,ecnn3,1,4,AM,0.3271484375,0.0002586841583251953,0.94140625,0.451416015625,0.58984375
2,ecnn3,1,4,PM,0.3271484375,0.0002586841583251953,0.94580078125,0.473876953125,0.58349609375
2,ecnn3,1,5,AM,0.3271484375,0.0002586841583251953,0.939453125,0.493896484375,0.67626953125
2,ecnn3,1,5,PM,0.3271484375,0.0002586841583251953,0.93798828125,0.57958984375,0.60595703125
2,ecnn3,3,3,AM,0.294677734375,0.00621795654296875,0.9091796875,0.501953125,0.58544921875
2,ecnn3,3,3,PM,0.294677734375,0.00621795654296875,0.8154296875,0.69482421875,0.751953125
2,ecnn3,3,4,AM,0.294677734375,0.00621795654296875,0.564453125,0.6669921875,0.62451171875
2,ecnn3,3,4,PM,0.294677734375,0.00621795654296875,0.7666015625,0.59033203125,0.75390625
2,ecnn3,3,5,AM,0.294677734375,0.00621795654296875,0.7041015625,0.546875,0.70166015625
2,ecnn3,3,5,PM,0.294677734375,0.00621795654296875,0.4833984375,0.58544921875,0.8369140625
2,ecnn3,4,3,AM,0.2418212890625,0.0019664764404296875,0.6044921875,0.7236328125,0.65576171875
2,ecnn3,4,3,PM,0.2418212890625,0.0019664764404296875,0.58447265625,0.77099609375,0.59521484375
2,ecnn3,4,4,AM,0.2418212890625,0.0019664764404296875,0.5537109375,0.76953125,0.57763671875
2,ecnn3,4,4,PM,0.2418212890625,0.0019664764404296875,0.59326171875,0.77783203125,0.53369140625
2,ecnn3,4,5,AM,0.2418212890625,0.0019664764404296875,0.63818359375,0.80712890625,0.576171875
2,ecnn3,4,5,PM,0.2418212890625,0.0019664764404296875,0.62890625,0.79150390625,0.53564453125
2,ecnn3,5,3,AM,0.333984375,0.0032215118408203125,0.91845703125,0.485595703125,0.70947265625
2,ecnn3,5,3,PM,0.333984375,0.0032215118408203125,0.94140625,0.427978515625,0.57373046875
2,ecnn3,5,4,AM,0.333984375,0.0032215118408203125,0.76220703125,0.61279296875,0.650390625
2,ecnn3,5,4,PM,0.333984375,0.0032215118408203125,0.9248046875,0.505859375,0.63232421875
2,ecnn3,5,5,AM,0.333984375,0.0032215118408203125,0.92333984375,0.50146484375,0.6767578125
2,ecnn3,5,5,PM,0.333984375,0.0032215118408203125,0.89306640625,0.496826171875,0.703125
2,ecnn3,6,3,AM,0.32861328125,0.0019083023071289062,0.7373046875,0.671875,0.7001953125
2,ecnn3,6,3,PM,0.32861328125,0.0019083023071289062,0.9384765625,0.5546875,0.6435546875
2,ecnn3,6,4,AM,0.32861328125,0.0019083023071289062,0.85205078125,0.48046875,0.70458984375
2,ecnn3,6,4,PM,0.32861328125,0.0019083023071289062,0.81201171875,0.6552734375,0.64111328125
2,ecnn3,6,5,AM,0.32861328125,0.0019083023071289062,0.2215576171875,0.76318359375,0.58447265625
2,ecnn3,6,5,PM,0.32861328125,0.0019083023071289062,0.6123046875,0.68701171875,0.697265625
